yyyymm,permno,actual_ret,predicted_ret,decile
200205,10104,-0.211155,-1.357964129213468,1
200207,10104,0.056917,-1.4067012640329806,1
200209,10104,-0.180396,-1.316785395390437,1
200210,10104,0.296438,-1.263489777085889,1
200212,10104,-0.111111,-1.1291593811735336,1
200301,10104,0.113889,-1.0894978636299613,1
200302,10104,-0.005819,-1.0929313542539023,1
200303,10104,-0.092893,-1.092115345586406,1
200304,10104,0.095032,-1.0465837966464213,1
200306,10104,-0.076864,-0.9754105312667896,1
200307,10104,-0.001665,-0.9345118911600402,1
200309,10104,-0.123149,-0.7863588490944342,1
200310,10104,0.064,-0.7470138535010024,1
200312,10104,0.100665,-0.7018580836860508,1
200403,10104,-0.067599,-0.7637828474048955,1
200404,10104,-0.0625,-0.7396891968924715,1
200406,10104,0.046491,-0.7542827618890976,1
200408,10104,-0.05138,-0.7242871204527093,1
200409,10104,0.131394,-0.6519452058034205,1
200411,10104,0.006319,-0.7642434505464468,1
200412,10104,0.076923,-0.6472254666396144,1
200501,10104,0.003644,-0.7553378054615105,1
200502,10104,-0.05955,-0.7383856516164939,1
200503,10104,-0.036293,-0.8133129191675115,1
200505,10104,0.107266,-0.6567532243564553,1
200506,10104,0.03125,-0.6039074113499775,1
200508,10104,-0.042741,-0.6676696442187977,1
200509,10104,-0.04542,-0.7414668200434353,1
200510,10104,0.022581,-0.6470112461483501,1
200511,10104,-0.006309,-0.6495907258283922,1
200601,10104,0.029484,-0.6851358084202169,1
200602,10104,-0.011933,-0.7206591132999991,1
200603,10104,0.102254,-0.735035710515839,1
200605,10104,-0.02536,-0.7067688530684402,1
200606,10104,0.018987,-0.6993705211416916,1
200607,10104,0.033126,-0.7555645139714713,1
200608,10104,0.046092,-0.7254695638583248,1
200610,10104,0.04115,-0.7204944514036818,1
200611,10104,0.031402,-0.7513326659085275,1
200701,10104,0.001167,-0.7668160671623696,1
200702,10104,-0.042541,-0.7731298899211907,1
200704,10104,0.036955,-0.7267055207607432,1
200705,10104,0.030851,-0.7292104172934827,1
200707,10104,-0.029934,-0.7764435829066452,1
200708,10104,0.060669,-0.7647397757412635,1
200710,10104,0.024018,-0.7537414888613427,1
200711,10104,-0.089761,-0.7526782656951176,1
200712,10104,0.11893,-0.6759601744271089,1
200801,10104,-0.089903,-0.7395008486090875,1
200802,10104,-0.085158,-0.7467182524458014,1
200803,10104,0.040426,-0.7846801091654305,1
200804,10104,0.065951,-0.7614039343040719,1
200806,10104,-0.08056,-0.7543281865113736,1
200807,10104,0.025238,-0.7390430797727179,1
200809,10104,-0.073871,-0.7632120829637032,1
200810,10104,-0.099458,-0.802144815875137,1
200812,10104,0.101927,-0.7796923572259672,1
200903,10104,0.162806,-0.6827096414829226,2
200904,10104,0.073049,-0.7373867679982141,2
200906,10104,0.093415,-0.695050274788896,2
200907,10104,0.035481,-0.7635942803417126,2
200908,10104,-0.011297,-0.7841822528575424,2
200909,10104,-0.047532,-0.7211956656861538,2
200911,10104,0.046445,-0.7298013165798856,2
200912,10104,0.11096,-0.6525102487467269,2
201003,10104,0.043002,-0.7511657604182963,2
201004,10104,0.008071,-0.7786349220582123,1
201006,10104,-0.04918,-0.7419494631252075,2
201008,10104,-0.075931,-0.7980855157121388,1
201009,10104,0.229114,-0.7038481419977045,1
201011,10104,-0.079476,-0.7752530256382513,1
201012,10104,0.15733,-0.7324803320033484,1
201101,10104,0.02492,-0.8203197508239036,1
201102,10104,0.027162,-0.7896191652756801,1
201103,10104,0.016185,-0.803472428815289,1
201105,10104,-0.048387,-0.8054783542608088,1
201106,10104,-0.038282,-0.7955124320403252,1
201108,10104,-0.08208,-0.8718393608881655,1
201109,10104,0.023869,-0.7483973151003069,1
201110,10104,0.14231,-0.6875000967811513,1
